HCPCS,MOD,DESCRIPTION,STATUS CODE,WORK RVU,NON-FAC PE RVU,NON-FAC NA INDICATOR,FACILITY PE RVU,FACILITY NA INDICATOR,MP RVU,NON-FACILITY TOTAL,FACILITY TOTAL,PCTC IND,GLOB DAYS,PRE OP,INTRA OP,POST OP,MULT PROC,BILAT SURG,ASST SURG,CO-SURG,TEAM SURG,ENDO BASE,CONV FACTOR,PHYSICIAN SUPERVISION OF DIAGNOSTIC PROCEDURES,CALCULATION FLAG,DIAGNOSTIC IMAGING FAMILY INDICATOR,PE USED FOR OPPS PAYMENT AMOUNT,PE USED FOR OPPS PAYMENT AMOUNT,MP USED FOR OPPS PAYMENT AMOUNT
90675,,Rabies vaccine im,E,0,0,,0,,0,0,0,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
90676,,Rabies vaccine id,E,0,0,,0,,0,0,0,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
90680,,Rv5 vacc 3 dose live oral,E,0,0,,0,,0,0,0,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
90681,,Rv1 vacc 2 dose live oral,E,0,0,,0,,0,0,0,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
90682,,Riv4 vacc recombinant dna im,X,0,0,,0,,0,0,0,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
90685,,Iiv4 vacc no prsv 0.25 ml im,X,0,0,,0,,0,0,0,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
90686,,Iiv4 vacc no prsv 0.5 ml im,X,0,0,,0,,0,0,0,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
90687,,Iiv4 vaccine splt 0.25 ml im,X,0,0,,0,,0,0,0,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
90688,,Iiv4 vaccine splt 0.5 ml im,X,0,0,,0,,0,0,0,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
90690,,Typhoid vaccine oral,E,0,0,,0,,0,0,0,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
90691,,Typhoid vaccine im,E,0,0,,0,,0,0,0,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
90696,,Dtap-ipv vaccine 4-6 yrs im,E,0,0,,0,,0,0,0,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
90697,,Dtap-ipv-hib-hepb vaccine im,E,0,0,,0,,0,0,0,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
90698,,Dtap-ipv/hib vaccine im,E,0,0,,0,,0,0,0,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
90700,,Dtap vaccine < 7 yrs im,E,0,0,,0,,0,0,0,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
90702,,Dt vaccine under 7 yrs im,E,0,0,,0,,0,0,0,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
90707,,Mmr vaccine sc,E,0,0,,0,,0,0,0,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
90710,,Mmrv vaccine sc,E,0,0,,0,,0,0,0,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
90713,,Poliovirus ipv sc/im,E,0,0,,0,,0,0,0,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
90714,,Td vacc no presv 7 yrs+ im,E,0,0,,0,,0,0,0,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
90715,,Tdap vaccine 7 yrs/> im,E,0,0,,0,,0,0,0,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
90716,,Var vaccine live subq,E,0,0,,0,,0,0,0,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
90717,,Yellow fever vaccine subq,E,0,0,,0,,0,0,0,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
90723,,Dtap-hep b-ipv vaccine im,I,0,0,,0,,0,0,0,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
90732,,Ppsv23 vacc 2 yrs+ subq/im,X,0,0,,0,,0,0,0,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
90733,,Mpsv4 vaccine subq,E,0,0,,0,,0,0,0,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
90734,,Mcv4 menacwy vaccine im,E,0,0,,0,,0,0,0,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
90736,,Hzv vaccine live subq,E,0,0,,0,,0,0,0,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
90738,,Inactivated je vacc im,I,0,0,,0,,0,0,0,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
90739,,Hepb vacc 2 dose adult im,X,0,0,,0,,0,0,0,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
90740,,Hepb vacc 3 dose immunsup im,X,0,0,,0,,0,0,0,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
90743,,Hepb vacc 2 dose adolesc im,X,0,0,,0,,0,0,0,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
90744,,Hepb vacc 3 dose ped/adol im,X,0,0,,0,,0,0,0,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
90746,,Hepb vaccine 3 dose adult im,X,0,0,,0,,0,0,0,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
90747,,Hepb vacc 4 dose immunsup im,X,0,0,,0,,0,0,0,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
90748,,Hib-hepb vaccine im,I,0,0,,0,,0,0,0,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
90749,,Vaccine toxoid,E,0,0,,0,,0,0,0,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
90750,,Hzv vacc recombinant im njx,E,0,0,,0,,0,0,0,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
90756,,Cciiv4 vacc abx free im,E,0,0,,0,,0,0,0,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
90785,,Psytx complex interactive,A,0.33,0.07,,0.05,,0.01,0.41,0.39,0,ZZZ,0,0,0,0,0,9,0,0,,35.9996,9,0,99,0,0,0
90791,,Psych diagnostic evaluation,A,3,0.68,,0.45,,0.11,3.79,3.56,0,XXX,0,0,0,0,0,9,0,0,,35.9996,9,0,99,0,0,0
90792,,Psych diag eval w/med srvcs,A,3.25,0.84,,0.61,,0.15,4.24,4.01,0,XXX,0,0,0,0,0,9,0,0,,35.9996,9,0,99,0,0,0
90832,,Psytx w pt 30 minutes,A,1.5,0.29,,0.22,,0.05,1.84,1.77,0,XXX,0,0,0,0,0,9,0,0,,35.9996,9,0,99,0,0,0
90833,,Psytx w pt w e/m 30 min,A,1.5,0.35,,0.28,,0.07,1.92,1.85,0,ZZZ,0,0,0,0,0,9,0,0,,35.9996,9,0,99,0,0,0
90834,,Psytx w pt 45 minutes,A,2,0.39,,0.29,,0.07,2.46,2.36,0,XXX,0,0,0,0,0,9,0,0,,35.9996,9,0,99,0,0,0
90836,,Psytx w pt w e/m 45 min,A,1.9,0.44,,0.35,,0.08,2.42,2.33,0,ZZZ,0,0,0,0,0,9,0,0,,35.9996,9,0,99,0,0,0
90837,,Psytx w pt 60 minutes,A,3,0.58,,0.44,,0.11,3.69,3.55,0,XXX,0,0,0,0,0,9,0,0,,35.9996,9,0,99,0,0,0
90838,,Psytx w pt w e/m 60 min,A,2.5,0.59,,0.47,,0.11,3.2,3.08,0,ZZZ,0,0,0,0,0,9,0,0,,35.9996,9,0,99,0,0,0
90839,,Psytx crisis initial 60 min,A,3.13,0.61,,0.46,,0.11,3.85,3.7,0,XXX,0,0,0,0,0,0,0,0,,35.9996,9,0,99,0,0,0
90840,,Psytx crisis ea addl 30 min,A,1.5,0.29,,0.22,,0.05,1.84,1.77,0,ZZZ,0,0,0,0,0,0,0,0,,35.9996,9,0,99,0,0,0
90845,,Psychoanalysis,A,2.1,0.46,,0.36,,0.08,2.64,2.54,0,XXX,0,0,0,0,0,0,0,0,,35.9996,9,0,99,0,0,0
90846,,Family psytx w/o pt 50 min,R,2.4,0.48,,0.37,,0.09,2.97,2.86,0,XXX,0,0,0,0,0,0,0,0,,35.9996,9,0,99,0,0,0
90847,,Family psytx w/pt 50 min,R,2.5,0.5,,0.39,,0.09,3.09,2.98,0,XXX,0,0,0,0,0,0,0,0,,35.9996,9,0,99,0,0,0
90849,,Multiple family group psytx,R,0.59,0.42,,0.27,,0.03,1.04,0.89,0,XXX,0,0,0,0,0,0,0,0,,35.9996,9,0,99,0,0,0
90853,,Group psychotherapy,A,0.59,0.13,,0.09,,0.02,0.74,0.7,0,XXX,0,0,0,0,0,0,0,0,,35.9996,9,0,99,0,0,0
90863,,Pharmacologic mgmt w/psytx,I,0.48,0.23,,0.19,,0.03,0.74,0.7,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
90865,,Narcosynthesis,A,2.84,1.79,,0.67,,0.11,4.74,3.62,0,XXX,0,0,0,0,0,0,0,0,,35.9996,9,0,99,0,0,0
90867,,Tcranial magn stim tx plan,C,0,0,,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,,35.9996,9,0,99,0,0,0
90868,,Tcranial magn stim tx deli,C,0,0,,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,,35.9996,9,0,99,0,0,0
90869,,Tcran magn stim redetemine,C,0,0,,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,,35.9996,9,0,99,0,0,0
90870,,Electroconvulsive therapy,A,2.5,2.36,,0.53,,0.1,4.96,3.13,0,0,0,0,0,0,0,0,0,0,,35.9996,9,0,99,0,0,0
90875,,Psychophysiological therapy,N,1.2,0.5,,0.47,,0.07,1.77,1.74,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
90876,,Psychophysiological therapy,N,1.9,1.06,,0.73,,0.11,3.07,2.74,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
90880,,Hypnotherapy,A,2.19,0.66,,0.33,,0.08,2.93,2.6,0,XXX,0,0,0,0,0,0,0,0,,35.9996,9,0,99,0,0,0
90882,,Environmental manipulation,N,0,0,,0,,0,0,0,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
90885,,Psy evaluation of records,B,0.97,0.38,,0.38,,0.06,1.41,1.41,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
90887,,Consultation with family,B,1.48,0.93,,0.58,,0.09,2.5,2.15,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
90889,,Preparation of report,B,0,0,,0,,0,0,0,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
90899,,Psychiatric service/therapy,C,0,0,,0,,0,0,0,0,XXX,0,0,0,0,0,0,0,0,,35.9996,9,0,99,0,0,0
90901,,Biofeedback train any meth,A,0.41,0.69,,0.13,,0.02,1.12,0.56,0,0,0,0,0,0,0,0,0,0,,35.9996,9,0,99,0,0,0
90911,,Biofeedback peri/uro/rectal,A,0.89,1.51,,0.32,,0.06,2.46,1.27,0,0,0,0,0,0,0,0,0,0,,35.9996,9,0,99,0,0,0
90935,,Hemodialysis one evaluation,A,1.48,0.49,NA,0.49,,0.09,2.06,2.06,0,0,0,0,0,0,0,0,0,0,,35.9996,9,0,99,0,0,0
90937,,Hemodialysis repeated eval,A,2.11,0.71,NA,0.71,,0.12,2.94,2.94,0,0,0,0,0,0,0,0,0,0,,35.9996,9,0,99,0,0,0
90940,,Hemodialysis access study,X,0,0,,0,,0,0,0,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
90945,,Dialysis one evaluation,A,1.56,0.77,NA,0.77,,0.09,2.42,2.42,0,0,0,0,0,0,0,0,0,0,,35.9996,9,0,99,0,0,0
90947,,Dialysis repeated eval,A,2.52,0.83,NA,0.83,,0.15,3.5,3.5,0,0,0,0,0,0,0,0,0,0,,35.9996,9,0,99,0,0,0
90951,,Esrd serv 4 visits p mo <2yr,A,18.46,7.06,,7.06,,1.17,26.69,26.69,0,XXX,0,0,0,0,0,0,0,0,,35.9996,9,0,99,0,0,0
90952,,Esrd serv 2-3 vsts p mo <2yr,C,0,0,,0,,0,0,0,0,XXX,0,0,0,0,0,0,0,0,,35.9996,9,0,99,0,0,0
90953,,Esrd serv 1 visit p mo <2yrs,C,0,0,,0,,0,0,0,0,XXX,0,0,0,0,0,0,0,0,,35.9996,9,0,99,0,0,0
90954,,Esrd serv 4 vsts p mo 2-11,A,15.98,6.05,,6.05,,0.97,23,23,0,XXX,0,0,0,0,0,0,0,0,,35.9996,9,0,99,0,0,0
90955,,Esrd srv 2-3 vsts p mo 2-11,A,8.79,3.61,,3.61,,0.51,12.91,12.91,0,XXX,0,0,0,0,0,0,0,0,,35.9996,9,0,99,0,0,0
90956,,Esrd srv 1 visit p mo 2-11,A,5.95,2.68,,2.68,,0.34,8.97,8.97,0,XXX,0,0,0,0,0,0,0,0,,35.9996,9,0,99,0,0,0
90957,,Esrd srv 4 vsts p mo 12-19,A,12.52,4.92,,4.92,,0.75,18.19,18.19,0,XXX,0,0,0,0,0,0,0,0,,35.9996,9,0,99,0,0,0
90958,,Esrd srv 2-3 vsts p mo 12-19,A,8.34,3.51,,3.51,,0.49,12.34,12.34,0,XXX,0,0,0,0,0,0,0,0,,35.9996,9,0,99,0,0,0
90959,,Esrd serv 1 vst p mo 12-19,A,5.5,2.56,,2.56,,0.32,8.38,8.38,0,XXX,0,0,0,0,0,0,0,0,,35.9996,9,0,99,0,0,0
90960,,Esrd srv 4 visits p mo 20+,A,5.18,2.54,,2.54,,0.29,8.01,8.01,0,XXX,0,0,0,0,0,0,0,0,,35.9996,9,0,99,0,0,0
90961,,Esrd srv 2-3 vsts p mo 20+,A,4.26,2.23,,2.23,,0.25,6.74,6.74,0,XXX,0,0,0,0,0,0,0,0,,35.9996,9,0,99,0,0,0
90962,,Esrd serv 1 visit p mo 20+,A,3.15,1.88,,1.88,,0.18,5.21,5.21,0,XXX,0,0,0,0,0,0,0,0,,35.9996,9,0,99,0,0,0
90963,,Esrd home pt serv p mo <2yrs,A,10.56,4.24,,4.24,,0.63,15.43,15.43,0,XXX,0,0,0,0,0,0,0,0,,35.9996,9,0,99,0,0,0
90964,,Esrd home pt serv p mo 2-11,A,9.14,3.78,,3.78,,0.55,13.47,13.47,0,XXX,0,0,0,0,0,0,0,0,,35.9996,9,0,99,0,0,0
90965,,Esrd home pt serv p mo 12-19,A,8.69,3.61,,3.61,,0.51,12.81,12.81,0,XXX,0,0,0,0,0,0,0,0,,35.9996,9,0,99,0,0,0
90966,,Esrd home pt serv p mo 20+,A,4.26,2.22,,2.22,,0.24,6.72,6.72,0,XXX,0,0,0,0,0,0,0,0,,35.9996,9,0,99,0,0,0
90967,,Esrd home pt serv p day <2,A,0.35,0.14,,0.14,,0.02,0.51,0.51,0,XXX,0,0,0,0,0,0,0,0,,35.9996,9,0,99,0,0,0
90968,,Esrd home pt srv p day 2-11,A,0.3,0.12,,0.12,,0.02,0.44,0.44,0,XXX,0,0,0,0,0,0,0,0,,35.9996,9,0,99,0,0,0
90969,,Esrd home pt srv p day 12-19,A,0.29,0.12,,0.12,,0.02,0.43,0.43,0,XXX,0,0,0,0,0,0,0,0,,35.9996,9,0,99,0,0,0
90970,,Esrd home pt serv p day 20+,A,0.14,0.07,,0.07,,0.01,0.22,0.22,0,XXX,0,0,0,0,0,0,0,0,,35.9996,9,0,99,0,0,0
90989,,Dialysis training complete,X,0,0,,0,,0,0,0,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
90993,,Dialysis training incompl,X,0,0,,0,,0,0,0,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
90997,,Hemoperfusion,A,1.84,0.58,NA,0.58,,0.1,2.52,2.52,0,0,0,0,0,0,0,0,0,0,,35.9996,9,0,99,0,0,0
90999,,Dialysis procedure,C,0,0,,0,,0,0,0,0,XXX,0,0,0,0,0,0,0,0,,35.9996,9,0,99,0,0,0
91010,,Esophagus motility study,A,1.28,3.66,,3.66,NA,0.09,5.03,5.03,1,0,0,0,0,0,0,0,0,0,,35.9996,9,0,99,0,0,0
91010,TC,Esophagus motility study,A,0,3.11,,3.11,NA,0.01,3.12,3.12,1,0,0,0,0,0,0,0,0,0,,35.9996,2,0,99,0,0,0
91010,26,Esophagus motility study,A,1.28,0.55,,0.55,,0.08,1.91,1.91,1,0,0,0,0,0,0,0,0,0,,35.9996,9,0,99,0,0,0
91013,,Esophgl motil w/stim/perfus,A,0.18,0.53,,0.53,NA,0.01,0.72,0.72,1,ZZZ,0,0,0,0,0,0,0,0,,35.9996,9,0,99,0,0,0
91013,TC,Esophgl motil w/stim/perfus,A,0,0.45,,0.45,NA,0,0.45,0.45,1,ZZZ,0,0,0,0,0,0,0,0,,35.9996,2,0,99,0,0,0
91013,26,Esophgl motil w/stim/perfus,A,0.18,0.08,,0.08,,0.01,0.27,0.27,1,ZZZ,0,0,0,0,0,0,0,0,,35.9996,9,0,99,0,0,0
91020,,Gastric motility studies,A,1.44,5.18,,5.18,NA,0.08,6.7,6.7,1,0,0,0,0,0,0,0,0,0,,35.9996,9,0,99,0,0,0
91020,TC,Gastric motility studies,A,0,4.54,,4.54,NA,0.02,4.56,4.56,1,0,0,0,0,0,0,0,0,0,,35.9996,2,0,99,0,0,0
91020,26,Gastric motility studies,A,1.44,0.64,,0.64,,0.06,2.14,2.14,1,0,0,0,0,0,0,0,0,0,,35.9996,9,0,99,0,0,0
91022,,Duodenal motility study,A,1.44,3.3,,3.3,NA,0.08,4.82,4.82,1,0,0,0,0,0,0,0,0,0,,35.9996,9,0,99,0,0,0
91022,TC,Duodenal motility study,A,0,2.66,,2.66,NA,0.02,2.68,2.68,1,0,0,0,0,0,0,0,0,0,,35.9996,2,0,99,0,0,0
91022,26,Duodenal motility study,A,1.44,0.64,,0.64,,0.06,2.14,2.14,1,0,0,0,0,0,0,0,0,0,,35.9996,9,0,99,0,0,0
91030,,Acid perfusion of esophagus,A,0.91,2.94,,2.94,NA,0.05,3.9,3.9,1,0,0,0,0,0,0,0,0,0,,35.9996,9,0,99,0,0,0
91030,TC,Acid perfusion of esophagus,A,0,2.53,,2.53,NA,0.01,2.54,2.54,1,0,0,0,0,0,0,0,0,0,,35.9996,2,0,99,0,0,0
91030,26,Acid perfusion of esophagus,A,0.91,0.41,,0.41,,0.04,1.36,1.36,1,0,0,0,0,0,0,0,0,0,,35.9996,9,0,99,0,0,0
91034,,Gastroesophageal reflux test,A,0.97,4.3,,4.3,NA,0.08,5.35,5.35,1,0,0,0,0,0,0,0,0,0,,35.9996,9,0,99,0,0,0
91034,TC,Gastroesophageal reflux test,A,0,3.89,,3.89,NA,0.01,3.9,3.9,1,0,0,0,0,0,0,0,0,0,,35.9996,2,0,99,0,0,0
91034,26,Gastroesophageal reflux test,A,0.97,0.41,,0.41,,0.07,1.45,1.45,1,0,0,0,0,0,0,0,0,0,,35.9996,9,0,99,0,0,0
91035,,G-esoph reflx tst w/electrod,A,1.59,11.99,,11.99,NA,0.13,13.71,13.71,1,0,0,0,0,0,0,0,0,0,,35.9996,9,0,99,0,0,0
91035,TC,G-esoph reflx tst w/electrod,A,0,11.31,,11.31,NA,0.01,11.32,11.32,1,0,0,0,0,0,0,0,0,0,,35.9996,2,0,99,0,0,0
91035,26,G-esoph reflx tst w/electrod,A,1.59,0.68,,0.68,,0.12,2.39,2.39,1,0,0,0,0,0,0,0,0,0,,35.9996,9,0,99,0,0,0
91037,,Esoph imped function test,A,0.97,3.56,,3.56,NA,0.06,4.59,4.59,1,0,0,0,0,0,0,0,0,0,,35.9996,9,0,99,0,0,0
91037,TC,Esoph imped function test,A,0,3.14,,3.14,NA,0.01,3.15,3.15,1,0,0,0,0,0,0,0,0,0,,35.9996,2,0,99,0,0,0
91037,26,Esoph imped function test,A,0.97,0.42,,0.42,,0.05,1.44,1.44,1,0,0,0,0,0,0,0,0,0,,35.9996,9,0,99,0,0,0
91038,,Esoph imped funct test > 1hr,A,1.1,11.59,,11.59,NA,0.07,12.76,12.76,1,0,0,0,0,0,0,0,0,0,,35.9996,9,0,99,0,0,0
91038,TC,Esoph imped funct test > 1hr,A,0,11.11,,11.11,NA,0.01,11.12,11.12,1,0,0,0,0,0,0,0,0,0,,35.9996,2,0,99,0,0,0
91038,26,Esoph imped funct test > 1hr,A,1.1,0.48,,0.48,,0.06,1.64,1.64,1,0,0,0,0,0,0,0,0,0,,35.9996,9,0,99,0,0,0
91040,,Esoph balloon distension tst,A,0.97,11.72,,11.72,NA,0.05,12.74,12.74,1,0,0,0,0,0,0,0,0,0,,35.9996,9,0,99,0,0,0
91040,TC,Esoph balloon distension tst,A,0,11.34,,11.34,NA,0.01,11.35,11.35,1,0,0,0,0,0,0,0,0,0,,35.9996,2,0,99,0,0,0
91040,26,Esoph balloon distension tst,A,0.97,0.38,,0.38,,0.04,1.39,1.39,1,0,0,0,0,0,0,0,0,0,,35.9996,9,0,99,0,0,0
91065,,Breath hydrogen/methane test,A,0.2,1.83,,1.83,NA,0.02,2.05,2.05,1,0,0,0,0,0,0,0,0,0,,35.9996,9,0,99,0,0,0
91065,TC,Breath hydrogen/methane test,A,0,1.75,,1.75,NA,0.01,1.76,1.76,1,0,0,0,0,0,0,0,0,0,,35.9996,9,0,99,0,0,0
91065,26,Breath hydrogen/methane test,A,0.2,0.08,,0.08,,0.01,0.29,0.29,1,0,0,0,0,0,0,0,0,0,,35.9996,9,0,99,0,0,0
91110,,Gi tract capsule endoscopy,A,2.49,23.12,,23.12,NA,0.12,25.73,25.73,1,XXX,0,0,0,0,0,0,0,0,,35.9996,9,0,99,21.73,21.73,0.12
91110,TC,Gi tract capsule endoscopy,A,0,22.03,,22.03,NA,0.01,22.04,22.04,1,XXX,0,0,0,0,0,0,0,0,,35.9996,9,0,99,20.64,20.64,0.01
91110,26,Gi tract capsule endoscopy,A,2.49,1.09,,1.09,,0.11,3.69,3.69,1,XXX,0,0,0,0,0,0,0,0,,35.9996,9,0,99,0,0,0
91111,,Esophageal capsule endoscopy,A,1,20.14,,20.14,NA,0.06,21.2,21.2,1,XXX,0,0,0,0,0,0,0,0,,35.9996,9,0,99,21.08,21.08,0.06
91111,TC,Esophageal capsule endoscopy,A,0,19.7,,19.7,NA,0.01,19.71,19.71,1,XXX,0,0,0,0,0,0,0,0,,35.9996,9,0,99,20.64,20.64,0.01
91111,26,Esophageal capsule endoscopy,A,1,0.44,,0.44,,0.05,1.49,1.49,1,XXX,0,0,0,0,0,0,0,0,,35.9996,9,0,99,0,0,0
91112,,Gi wireless capsule measure,A,2.1,28.32,,28.32,NA,0.1,30.52,30.52,1,XXX,0,0,0,0,0,0,0,0,,35.9996,9,0,99,0,0,0
91112,TC,Gi wireless capsule measure,A,0,27.4,,27.4,NA,0.01,27.41,27.41,1,XXX,0,0,0,0,0,0,0,0,,35.9996,9,0,99,0,0,0
91112,26,Gi wireless capsule measure,A,2.1,0.92,,0.92,,0.09,3.11,3.11,1,XXX,0,0,0,0,0,0,0,0,,35.9996,9,0,99,0,0,0
91117,,Colon motility 6 hr study,A,2.45,1.36,NA,1.36,,0.17,3.98,3.98,0,0,0,0,0,0,0,0,0,0,,35.9996,9,0,99,0,0,0
91120,,Rectal sensation test,A,0.97,11.06,,11.06,NA,0.07,12.1,12.1,1,XXX,0,0,0,0,0,0,0,0,,35.9996,9,0,99,0,0,0
91120,TC,Rectal sensation test,A,0,10.67,,10.67,NA,0.01,10.68,10.68,1,XXX,0,0,0,0,0,0,0,0,,35.9996,2,0,99,0,0,0
91120,26,Rectal sensation test,A,0.97,0.39,,0.39,,0.06,1.42,1.42,1,XXX,0,0,0,0,0,0,0,0,,35.9996,9,0,99,0,0,0
91122,,Anal pressure record,A,1.77,4.64,,4.64,NA,0.14,6.55,6.55,1,0,0,0,0,0,0,0,0,0,,35.9996,9,0,99,0,0,0
91122,TC,Anal pressure record,A,0,3.95,,3.95,NA,0.02,3.97,3.97,1,0,0,0,0,0,0,0,0,0,,35.9996,2,0,99,0,0,0
91122,26,Anal pressure record,A,1.77,0.69,,0.69,,0.12,2.58,2.58,1,0,0,0,0,0,0,0,0,0,,35.9996,9,0,99,0,0,0
91132,,Electrogastrography,A,0.52,3.73,,3.73,NA,0.03,4.28,4.28,1,XXX,0,0,0,0,0,0,0,0,,35.9996,9,0,99,0,0,0
91132,TC,Electrogastrography,A,0,3.5,,3.5,NA,0.01,3.51,3.51,1,XXX,0,0,0,0,0,0,0,0,,35.9996,1,0,99,0,0,0
91132,26,Electrogastrography,A,0.52,0.23,,0.23,,0.02,0.77,0.77,1,XXX,0,0,0,0,0,0,0,0,,35.9996,9,0,99,0,0,0
91133,,Electrogastrography w/test,A,0.66,4.22,,4.22,NA,0.04,4.92,4.92,1,XXX,0,0,0,0,0,0,0,0,,35.9996,9,0,99,0,0,0
91133,TC,Electrogastrography w/test,A,0,3.93,,3.93,NA,0.01,3.94,3.94,1,XXX,0,0,0,0,0,0,0,0,,35.9996,3,0,99,0,0,0
91133,26,Electrogastrography w/test,A,0.66,0.29,,0.29,,0.03,0.98,0.98,1,XXX,0,0,0,0,0,0,0,0,,35.9996,9,0,99,0,0,0
91200,,Liver elastography,A,0.27,0.85,,0.85,NA,0.02,1.14,1.14,1,XXX,0,0,0,0,0,0,0,0,,35.9996,9,0,99,0,0,0
91200,TC,Liver elastography,A,0,0.73,,0.73,NA,0.01,0.74,0.74,1,XXX,0,0,0,0,0,0,0,0,,35.9996,1,0,99,0,0,0
91200,26,Liver elastography,A,0.27,0.12,,0.12,,0.01,0.4,0.4,1,XXX,0,0,0,0,0,0,0,0,,35.9996,9,0,99,0,0,0
91299,,Gastroenterology procedure,C,0,0,,0,NA,0,0,0,1,XXX,0,0,0,0,0,0,0,0,,35.9996,9,0,99,0,0,0
91299,TC,Gastroenterology procedure,C,0,0,,0,NA,0,0,0,1,XXX,0,0,0,0,0,0,0,0,,35.9996,9,0,99,0,0,0
91299,26,Gastroenterology procedure,C,0,0,,0,,0,0,0,1,XXX,0,0,0,0,0,0,0,0,,35.9996,9,0,99,0,0,0
92002,,Eye exam new patient,A,0.88,1.45,,0.45,,0.03,2.36,1.36,0,XXX,0,0,0,0,2,0,0,0,,35.9996,9,0,99,0,0,0
92004,,Eye exam new patient,A,1.82,2.38,,0.93,,0.07,4.27,2.82,0,XXX,0,0,0,0,2,0,0,0,,35.9996,9,0,99,0,0,0
92012,,Eye exam establish patient,A,0.92,1.52,,0.54,,0.04,2.48,1.5,0,XXX,0,0,0,0,2,0,0,0,,35.9996,9,0,99,0,0,0
92014,,Eye exam&tx estab pt 1/>vst,A,1.42,2.09,,0.78,,0.06,3.57,2.26,0,XXX,0,0,0,0,2,0,0,0,,35.9996,9,0,99,0,0,0
92015,,Determine refractive state,N,0.38,0.16,,0.15,,0.02,0.56,0.55,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
